"dates","times","X","Subject","eprocs","Task_type","Procedure","Sample","objlist","PairList","ITIDur","ObjDur","startPosition","startFacing","paths","e_paths","Vid_paths","select_made","StartAt","EndAt","end_location","end_rotation","accuracy","nodesturns_count","nodes_count","turns_count","average_RT","final_movevid_OT","trial_starttime","trial_endtime","trial_duration","getready_rttime","iti_onset","startat_onset","goal_onset","session_time","Position1..Num.","Position2..Num.","Euc.Distance","Euclid.S.L","Euclid.S.M.L","Path.Distance","Path.S.L","Path.S.M.L","Num.Nodes","Nodes.S.L","Nodes.S.M.L","Num.Nodes...Turns..button.presses.","Press.S.L","Press.S.M.L","fmv_duration","path_dist_trav","euc_dist_trav","path_efficiencies","path_efficiencies_acc_only"
2017-05-24,"15:57:43",695,17,"Test_Trials_B_5-017-1","B5","TrialRevProc",1,2,5,4436.662131,2537.144697,12,2,"L L G G H H Q T T U W W","L1 G1 G2 H2 H3 Q3 T3 T2 U2 W4 W4","L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T2 T2_U2 U2_W4 Selec",TRUE,"L","W","W",4,TRUE,12,7,5,208,483452,454469,484505,29036,449359,484505,451922,449376,"15:57:43",12,23,11.50271707,"L","L",24.25,"L","L",6,"S","M",10,"L","M",1053,24.25,11.8769735202197,1,1
2017-05-24,"15:57:43",696,17,"Test_Trials_B_5-017-1","B5","TrialRevProc",2,39,3,4394.694975,2394.694975,23,4,"W U T X X V Y Y","U4 T4 X4 X3 V2 Y3 Y3","W4_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"W","Y","Y",3,TRUE,8,6,2,317.285714285714,512555,493771,513609,18838,449359,513609,491371,488958,"15:57:43",23,22,4,"S","S",14.5,"S","S",5,"S","S",7,"S","S",1054,14.5,4,1,1
2017-05-24,"15:57:43",697,17,"Test_Trials_B_5-017-1","B5","TrialProc",3,3,2,3990.735832,2642.573374,14,3,"N N F F E D D J J K K","N1 F1 F4 E4 D4 D3 J3 J2 K2 K2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 Selec",TRUE,"N","K","K",1,TRUE,11,6,5,204.4,549565,523327,550618,26291,449359,550618,518021,520674,"15:57:43",14,11,5.408326913,"S","S",17.5,"S","S",5,"S","S",9,"S","M",1053,17.5,5.40832691319598,1,1
2017-05-24,"15:57:43",698,17,"Test_Trials_B_5-017-1","B5","TrialRevProc",4,53,7,4089.223705,2339.014601,12,2,"L L G G H H Q T T X X V Y Y","L1 G1 G2 H2 H3 Q3 T3 T4 X4 X3 V2 Y3 Y3","L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"L","Y","Y",3,TRUE,14,8,6,219.230769230769,589107,559643,590160,29517,449359,590160,556964,554617,"15:57:43",12,22,8.961724164,"S","M",22.75,"L","M",7,"L","M",13,"L","L",1053,22.75,9.22293337284836,1,1
2017-05-24,"15:57:43",699,17,"Test_Trials_B_5-017-1","B5","TrialProc",5,29,6,5676.939823,2016.320066,16,2,"P P Z T U U R R S S M M O O","P3 Z2 T2 U2 U1 R1 R2 S2 S1 M1 M4 O2 O2","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"P","O","O",1,TRUE,14,8,6,217.076923076923,632862,598732,633915,34183,449359,633915,594266,596292,"15:57:43",16,15,8.923284149,"S","M",25,"L","L",7,"L","M",11,"L","M",1053,25,8.92328414878737,1,1
2017-05-24,"15:57:43",700,17,"Test_Trials_B_5-017-1","B5","TrialProc",6,14,4,5275.109357,2957.687638,16,2,"P P Z T U U R J J K K","P3 Z2 T2 U2 U1 R1 J1 J2 K2 K2","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_R1 R1_J1 J1_J2 J2_K2 Selec",TRUE,"P","K","K",1,TRUE,11,7,4,229.8,673457,645553,674510,27957,449359,674510,639607,642580,"15:57:43",16,11,11.45098249,"L","L",23,"L","M",6,"S","M",9,"S","M",1053,23,11.4509824905988,1,1
2017-05-24,"15:57:43",701,17,"Test_Trials_B_5-017-1","B5","TrialProc",7,13,1,3847.359876,2828.614043,22,3,"Y Y V X X T U U R R S S M E E F F N N","Y4 V1 X1 X2 T2 U2 U1 R1 R2 S2 S1 M1 E1 E2 F2 F3 N3 N3","Y2_Y4 Y4_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"Y","N","N",3,TRUE,19,11,8,240.777777777778,728197,685482,729250,42768,449359,729250,679803,682642,"15:57:43",22,14,12.9059095,"L","L",33.75,"L","L",10,"L","L",16,"L","L",1053,33.75,12.9059094991403,1,1
2017-05-24,"15:57:43",702,17,"Test_Trials_B_5-017-1","B5","TrialRevProc",8,84,8,5241.141116,2885.385565,15,4,"O M M M M E E D C B B H H G G A A","M2 M3 M4 M1 E1 E4 D4 C4 B4 B3 H3 H4 G4 G1 A4 A4","O2_M2 M2_M3 M3_M4 M4_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"O","A","A",4,TRUE,17,9,8,169.9375,774672,738902,775725,35823,449359,775725,736009,733116,"15:57:43",15,1,11.51086443,"L","L",24,"L","L",8,"L","L",13,"L","L",1053,24,11.1018016555873,1,1
2017-05-24,"15:51:15",703,17,"Test_Trials_B_6-017-1","B6","TrialProc",1,27,5,4896.154542,2388.8882,12,2,"L L G G H H B B C C I I","L1 G1 G2 H2 H1 B1 B2 C2 C3 I2 I2","L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 Selec",TRUE,"L","I","I",1,TRUE,12,6,6,223.454545454545,50360,27696,51413,22717,22879,51413,22897,25296,"15:51:15",12,9,5.408326913,"S","S",13.5,"S","S",5,"S","S",10,"L","M",1053,13.5,5.40832691319598,1,1
2017-05-24,"15:51:15",704,17,"Test_Trials_B_6-017-1","B6","TrialRevProc",2,81,2,3847.359876,2708.437833,15,4,"O M M S S R R J J K K","M2 M3 S3 S4 R4 R1 J1 J2 K2 K2","O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R1 R1_J1 J1_J2 J2_K2 Selec",TRUE,"O","K","K",1,TRUE,11,6,5,210.3,90689,61759,91742,28983,22879,91742,59039,56319,"15:51:15",15,11,5.024937811,"S","S",18.5,"S","M",5,"S","S",9,"S","M",1053,19,5.02493781056044,1.02702702702703,1.02702702702703
2017-05-24,"15:51:15",705,17,"Test_Trials_B_6-017-1","B6","TrialProc",3,33,3,2579.470897,2174.575203,11,2,"K J J R U U T X X V Y Y","J4 J3 R3 U3 U4 T4 X4 X3 V2 Y3 Y3","K2_J4 J4_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"K","Y","Y",3,TRUE,12,8,4,231.636363636364,128884,99981,129938,28957,22879,129938,95608,97795,"15:51:15",11,22,13.05038314,"L","L",23.25,"L","M",7,"L","M",11,"L","M",1054,23.25,13.0503831361382,1,1
2017-05-24,"15:51:15",706,17,"Test_Trials_B_6-017-1","B6","TrialRevProc",4,34,8,5527.572218,2074.75084,14,3,"N N F F E D C C I I","N1 F1 F4 E4 D4 C4 C3 I2 I2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 Selec",TRUE,"N","I","I",1,TRUE,10,6,4,190.222222222222,158694,136710,159747,22037,22879,159747,134630,132537,"15:51:15",14,9,9.124143795,"L","M",17,"S","S",5,"S","S",8,"S","S",1053,17,9.61769203083567,1,1
2017-05-24,"15:51:15",707,17,"Test_Trials_B_6-017-1","B6","TrialRevProc",5,48,4,5587.192063,2079.06241,1,1,"A A G G H H Q T T X Z P P","A3 G3 G2 H2 H3 Q3 T3 T4 X4 Z1 P2 P2","A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"A","P","P",1,TRUE,13,8,5,208.166666666667,197543,169480,198596,28116,22879,198596,167387,165293,"15:51:15",1,16,8.284020763,"S","M",21,"S","M",6,"S","M",10,"L","M",1053,21,8.25378700960959,1,1
2017-05-24,"15:51:15",708,17,"Test_Trials_B_6-017-1","B6","TrialProc",6,31,6,5939.547549,2660.036622,9,3,"I C C D D J R U U W W","C1 C2 D2 D3 J3 R3 U3 U2 W4 W4","I2_C1 C1_C2 C2_D2 D2_D3 D3_J3 J3_R3 R3_U3 U3_U2 U2_W4 Selec",TRUE,"I","W","W",4,TRUE,11,7,4,336.9,238672,210008,239725,28717,22879,239725,204196,206862,"15:51:15",9,23,11.47006975,"L","L",21.25,"S","M",6,"S","M",10,"L","M",1053,21.25,11.6538620208067,1,1
2017-05-24,"15:51:15",709,17,"Test_Trials_B_6-017-1","B6","TrialRevProc",7,80,7,2579.470897,2707.80908,14,3,"N N F F E E M M O O","N1 F1 F4 E4 E3 M3 M4 O2 O2","N3_N1 N1_F1 F1_F4 F4_E4 E4_E3 E3_M3 M3_M4 M4_O2 Selec",TRUE,"N","O","O",1,TRUE,10,5,5,194.666666666667,276107,251123,277160,25037,22879,277160,248404,245684,"15:51:15",14,15,5.385164807,"S","S",16,"S","S",4,"S","S",8,"S","S",1053,16,5.3851648071345,1,1
2017-05-24,"15:51:15",710,17,"Test_Trials_B_6-017-1","B6","TrialProc",8,90,1,4660.036622,2624.268464,11,2,"K J J D D C B B H H G G L L","J4 J1 D1 D4 C4 B4 B3 H3 H4 G4 G3 L3 L3","K2_J4 J4_J1 J1_D1 D1_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G3 G3_L3 Selec",TRUE,"K","L","L",3,TRUE,14,8,6,237.230769230769,316183,285026,317236,31210,22879,317236,279747,282387,"15:51:15",11,12,10.0623059,"L","M",20,"S","M",7,"L","M",12,"L","L",1053,20,10.5118980208143,1,1
2017-05-25,"15:47:37",711,18,"Explore-018-1","1",NA,NA,NA,NA,NA,NA,NA,NA,"E D D J J K J J D D E E E F F N N F F E E M M O M M S S R R R R R Q Q H H G G A A G L L G G H H H H H H B B C C I C C B B H Q T T X X V Y Y V X Z P P Z X X V V X X T T T U W U U R R S S M M O M M E E D C B B B C C I C C B B H H G G A A G L L G G H H Q T T X Z P P Z X X V V X X T T T U W U U R J D D E F F N N F F E E M M O M M S S R R U U U","D4 D3 J3 J2 K2 J4 J1 D1 D2 E2 E3 E2 F2 F3 N3 N1 F1 F4 E4 E3 M3 M4 O2 M2 M3 S3 S4 R4 R1 R4 R3 R4 Q4 Q1 H1 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H1 H4 H3 H4 H1 B1 B2 C2 C3 I2 C1 C4 B4 B3 H3 Q3 T3 T4 X4 X3 V2 Y3 Y4 V1 X1 Z1 P2 P3 Z2 X2 X3 V2 V1 X1 X2 T2 T1 T2 U2 W4 U4 U1 R1 R2 S2 S1 M1 M4 O2 M2 M1 E1 E4 D4 C4 B4 B3 B2 C2 C3 I2 C1 C4 B4 B3 H3 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H3 Q3 T3 T4 X4 Z1 P2 P3 Z2 X2 X3 V2 V1 X1 X2 T2 T1 T2 U2 W4 U4 U1 R1 J1 D1 D2 E2 F2 F3 N3 N1 F1 F4 E4 E3 M3 M4 O2 M2 M3 S3 S4 R4 R3 U3 U4 U1 NA","E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J1 J1_D1 D1_D2 D2_E2 E2_E3 E3_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R1 R1_R4 R4_R3 R3_R4 R4_Q4 Q4_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_H4 H4_H3 H3_H4 H4_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Y2_Y4 Y4_V1 V1_X1 X1_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_T1 T1_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_B2 B2_C2 C2_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_T1 T1_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R3 R3_U3 U3_U4 U4_U1",NA,NA,NA,"U",2,NA,171,93,78,387.752941176471,NA,35435,516126,480691,35418,NA,NA,NA,"15:47:37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.25,12.2601998352392,NA,NA
2017-05-25,"15:56:48",712,18,"Explore-018-2","2",NA,NA,NA,NA,NA,NA,NA,NA,"U R R Q Q Q Q Q R R J J K J J J J R R S S M M O M M E E E E F F F E D C C I C C B B H H G G A A G L L G G H H Q T T X Z Z X X V V X X T U W U U R R S S M E E D C B B H H H Q T T X Z P P Z X X V V X X T U W U U R R R J D D E F F N N F F E D C C I C C B B H H G G L L G A A G G H H Q Q R R U U W U U R R S S M M O M M E E F F F E D C C I C C B B H H G G L L G G H","R1 R4 Q4 Q1 Q2 Q3 Q2 R2 R1 J1 J2 K2 J4 J1 J2 J3 R3 R2 S2 S1 M1 M4 O2 M2 M1 E1 E2 E3 E2 F2 F3 F4 E4 D4 C4 C3 I2 C1 C4 B4 B3 H3 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H3 Q3 T3 T4 X4 Z1 Z2 X2 X3 V2 V1 X1 X2 T2 U2 W4 U4 U1 R1 R2 S2 S1 M1 E1 E4 D4 C4 B4 B3 H3 H4 H3 Q3 T3 T4 X4 Z1 P2 P3 Z2 X2 X3 V2 V1 X1 X2 T2 U2 W4 U4 U1 R1 R4 R1 J1 D1 D2 E2 F2 F3 N3 N1 F1 F4 E4 D4 C4 C3 I2 C1 C4 B4 B3 H3 H4 G4 G3 L2 L1 G1 A4 A3 G3 G2 H2 H3 Q3 Q2 R2 R3 U3 U2 W4 U4 U1 R1 R2 S2 S1 M1 M4 O2 M2 M1 E1 E2 F2 F3 F4 E4 D4 C4 C3 I2 C1 C4 B4 B3 H3 H4 G4 G3 L2 L1 G1 G2 H2 NA","U1_R1 R1_R4 R4_Q4 Q4_Q1 Q1_Q2 Q2_Q3 Q3_Q2 Q2_R2 R2_R1 R1_J1 J1_J2 J2_K2 K2_J4 J4_J1 J1_J2 J2_J3 J3_R3 R3_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E2 E2_E3 E3_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_Z2 Z2_X2 X2_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_X3 X3_V2 V2_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R4 R4_R1 R1_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G3 G3_L2 L2_L1 L1_G1 G1_A4 A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_Q2 Q2_R2 R2_R3 R3_U3 U3_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2",NA,NA,NA,"H",1,NA,181,101,80,289.211111111111,NA,32657,514108,481451,32648,NA,NA,NA,"15:56:48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.5,10.5118980208143,NA,NA
2017-05-25,"16:08:19",713,18,"Test_Trials_A_1-018-1","A1","TrialRevProc",1,68,1,4294.566965,2361.13514,9,3,"I C C D E F F N N","C1 C2 D2 E2 F2 F3 N3 N3","I2_C1 C1_C2 C2_D2 D2_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"I","N","N",3,TRUE,9,6,3,464.625,52165,32541,53218,19677,27778,53218,30168,27795,"16:08:19",9,14,9.124143795,"L","M",17,"S","S",5,"S","S",8,"S","S",1053,17,9.61769203083567,1,1
2017-05-25,"16:08:19",714,18,"Test_Trials_A_1-018-1","A1","TrialProc",2,47,5,5662.258108,2909.814912,12,2,"L L G G H H B B C C I I","L1 G1 G2 H2 H1 B1 B2 C2 C3 I2 I2","L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 Selec",TRUE,"L","I","I",1,TRUE,12,6,6,453,88401,63364,89454,25090,27778,89454,57525,60444,"16:08:19",12,9,5.408326913,"S","S",13.5,"S","S",5,"S","S",10,"L","M",1053,13.5,5.40832691319598,1,1
2017-05-25,"16:08:19",715,18,"Test_Trials_A_1-018-1","A1","TrialRevProc",3,48,8,3847.359876,2079.06241,14,3,"N N F F E D D J R R Q Q H H G G A A","N1 F1 F4 E4 D4 D3 J3 R3 R4 Q4 Q1 H1 H4 G4 G1 A4 A4","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_R3 R3_R4 R4_Q4 Q4_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"N","L","A",4,FALSE,18,10,8,205.823529411765,141835,99706,142888,42182,27778,142888,97227,95134,"16:08:19",14,1,15.18222645,"L","L",23,"L","M",8,"L","L",13,"L","L",1053,34.5,14.7054411698527,1.5,NA
2017-05-25,"16:08:19",716,18,"Test_Trials_A_1-018-1","A1","TrialProc",4,76,6,3569.806548,2429.900691,14,3,"N N F F E D D J R R S S M M O O","N1 F1 F4 E4 D4 D3 J3 R3 R2 S2 S1 M1 M4 O2 O2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_R3 R3_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"N","O","O",1,TRUE,16,9,7,274.133333333333,191176,151634,192229,39595,27778,192229,146754,149194,"16:08:19",14,15,5.385164807,"S","S",16,"S","S",4,"S","S",8,"S","S",1053,29.5,5.3851648071345,1.84375,1.84375
2017-05-25,"16:08:19",717,18,"Test_Trials_A_1-018-1","A1","TrialProc",5,80,7,4918.583374,2707.80908,9,3,"I C C D E E E F F F E E M S S R R U U T","C1 C2 D2 E2 E3 E2 F2 F3 F4 E4 E3 M3 S3 S4 R4 R3 U3 U4 T4","I2_C1 C1_C2 C2_D2 D2_E2 E2_E3 E3_E2 E2_F2 F2_F3 F3_F4 F4_E4 E4_E3 E3_M3 M3_S3 S3_S4 S4_R4 R4_R3 R3_U3 U3_U4 U4_T4",FALSE,"I","W","T",4,FALSE,20,10,10,356.105263157895,245436,201255,247889,46634,27778,247889,195815,198535,"16:08:19",9,21,8.87764,"L","M",16.25,"L","M",5,"L","M",7,"S","M",2453,35.25,8.87764045228235,2.16923076923077,NA
2017-05-25,"16:08:19",718,18,"Test_Trials_A_1-018-1","A1","TrialProc",6,87,4,4339.014601,2968.098716,15,4,"O M M S S R Q Q T T U W U U R J","M2 M3 S3 S4 R4 Q4 Q3 T3 T2 U2 W4 U4 U1 R1 J1","O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_Q4 Q4_Q3 Q3_T3 T3_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_J1",FALSE,"O","N","J",2,FALSE,16,10,6,181.866666666667,302603,258781,305723,46942,27778,305723,252822,255808,"16:08:19",15,10,3.807887,"S","S",15,"S","M",4,"S","M",8,"L","M",3120,39,3.80788655293195,2.6,NA
2017-05-25,"16:08:19",719,18,"Test_Trials_A_1-018-1","A1","TrialRevProc",7,41,3,2985.598372,2569.806548,1,1,"A A G G H H Q Q R R J D D D D C C I C","A3 G3 G2 H2 H3 Q3 Q2 R2 R1 J1 D1 D2 D3 D4 C4 C3 I2 C1","A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_Q2 Q2_R2 R2_R1 R1_J1 J1_D1 D1_D2 D2_D3 D3_D4 D4_C4 C4_C3 C3_I2 I2_C1",FALSE,"A","K","C",2,FALSE,19,9,10,349.888888888889,359557,315255,363409,48154,27778,363409,312669,310082,"16:08:19",1,3,4.5,"S","S",9,"S","S",4,"S","M",7,"S","M",3852,32.5,4.5,3.61111111111111,NA
2017-05-25,"16:08:19",720,18,"Test_Trials_A_1-018-1","A1","TrialRevProc",8,87,2,2861.283697,2968.098716,16,2,"P P Z T U U R R R R S S M M O O","P3 Z2 T2 U2 U1 R1 R4 R1 R2 S2 S1 M1 M4 O2 O2","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_R1 R1_R4 R4_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"P","O","O",1,TRUE,16,8,8,326.133333333333,411217,372648,412270,38622,27778,412270,369395,366409,"16:08:19",16,15,8.923284149,"S","M",25,"L","L",7,"L","M",11,"L","M",1053,25,8.92328414878737,1,1
2017-05-25,"16:29:46",721,18,"Test_Trials_A_2-018-1","A2","TrialProc",1,8,6,5939.547549,2935.62974,23,4,"W U T X Z P P Z T T Q H B B C D","U4 T4 X4 Z1 P2 P3 Z2 T2 T1 Q1 H1 B1 B2 C2 D2","W4_U4 U4_T4 T4_X4 X4_Z1 Z1_P2 P2_P3 P3_Z2 Z2_T2 T2_T1 T1_Q1 Q1_H1 H1_B1 B1_B2 B2_C2 C2_D2",FALSE,"W","K","D",1,FALSE,16,12,4,581,73720,26592,75214,48622,20684,75214,20700,23646,"16:29:46",23,4,13.831576,"L","L",15.25,"S","M",4,"S","M",6,"S","M",1494,36.75,13.8315761936231,2.40983606557377,NA
2017-05-25,"16:29:46",722,18,"Test_Trials_A_2-018-1","A2","TrialRevProc",2,27,3,4453.213607,2388.8882,11,2,"K J J J J R R R R Q Q H H G G A A","J4 J1 J2 J3 R3 R2 R3 R4 Q4 Q1 H1 H4 G4 G1 A4 A4","K2_J4 J4_J1 J1_J2 J2_J3 J3_R3 R3_R2 R2_R3 R3_R4 R4_Q4 Q4_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"K","A","A",4,TRUE,17,7,10,245.125,130807,85972,131860,44888,20684,131860,83573,81173,"16:29:46",11,1,10.11187421,"L","M",18.5,"S","M",7,"L","M",12,"L","L",1053,24,9.61769203083567,1.2972972972973,1.2972972972973
2017-05-25,"16:29:46",723,18,"Test_Trials_A_2-018-1","A2","TrialRevProc",3,52,7,3120.67833,2001.435357,1,1,"A A G G H H Q Q R S S M M O O","A3 G3 G2 H2 H3 Q3 Q2 R2 S2 S1 M1 M4 O2 O2","A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_Q2 Q2_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"A","O","O",1,TRUE,15,8,7,171.785714285714,173509,140353,174562,33209,20684,174562,138340,136326,"16:29:46",1,15,11.51086443,"L","L",24,"L","L",8,"L","L",14,"L","L",1053,26,11.1018016555873,1.08333333333333,1.08333333333333
2017-05-25,"16:29:46",724,18,"Test_Trials_A_2-018-1","A2","TrialProc",4,84,1,3770.817084,2885.385565,22,3,"Y Y V X Z P P","Y4 V1 X1 Z1 P2 P2","Y2_Y4 Y4_V1 V1_X1 X1_Z1 Z1_P2 Selec",TRUE,"Y","P","P",1,TRUE,7,5,2,239.5,201866,183481,202919,18438,20684,202919,177695,180588,"16:29:46",22,16,7.267220927,"S","S",10.25,"S","S",3,"S","S",6,"S","S",1053,10.25,7.26722092687432,1,1
2017-05-25,"16:29:46",725,18,"Test_Trials_A_2-018-1","A2","TrialRevProc",5,9,8,3074.75084,2660.848893,9,3,"I C C B B H Q Q R S S M M O O","C1 C4 B4 B3 H3 Q3 Q2 R2 S2 S1 M1 M4 O2 O2","I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_Q3 Q3_Q2 Q2_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"I","O","O",1,TRUE,15,9,6,198.357142857143,247007,212038,248060,35022,20684,248060,209372,206705,"16:29:46",9,15,5.315072906,"S","S",18,"S","M",5,"S","S",9,"S","M",1053,27.5,5.70087712549569,1.52777777777778,1.52777777777778
2017-05-25,"16:29:46",726,18,"Test_Trials_A_2-018-1","A2","TrialProc",6,86,4,5211.094605,2527.572218,14,3,"N N F F E D D J R R Q Q T T X Z P P Z","N1 F1 F4 E4 D4 D3 J3 R3 R4 Q4 Q3 T3 T4 X4 Z1 P2 P3 Z2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_R3 R3_R4 R4_Q4 Q4_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 P2_P3 P3_Z2",FALSE,"N","Y","Z",1,FALSE,19,11,8,198.777777777778,300028,256233,303920,47687,20684,303920,251153,253700,"16:29:46",14,20,15.544292,"L","L",30,"L","L",9,"L","L",12,"L","L",3892,37,15.5442915567098,1.23333333333333,NA
